Vict Sex,Vict Descent,DATE OCC,AREA NAME,Vict Age,Vict Descent Desc,Vict Sex Desc,AREA RENT
0.0,4,2021-09-01,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,3,2020-05-09,Devonshire,55.0,White,Male,1146.01
2.0,1,2020-12-27,Van Nuys,33.0,Hispanic/Latin/Mexican,Female,942.82
1.0,1,2020-11-10,77th Street,30.0,Hispanic/Latin/Mexican,Male,500.0
1.0,3,2022-11-18,West Valley,39.5674100496031,White,Male,814.45
2.0,3,2022-08-16,West LA,56.0,White,Female,1039.46
1.0,2,2021-09-12,West LA,44.0,Other,Male,1039.46
0.0,4,2022-08-10,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,1,2020-03-01,Harbor,61.0,Hispanic/Latin/Mexican,Female,855.17
2.0,0,2021-07-08,Central,32.0,Black,Female,525.0
1.0,2,2022-09-22,West LA,26.0,Other,Male,1039.46
2.0,3,2020-02-07,Pacific,22.0,White,Female,551.25
1.0,4,2022-05-21,Topanga,35.0,Unknown,Male,1203.31
0.0,4,2022-01-06,Foothill,39.5674100496031,Unknown,Unknown,1326.65
1.0,1,2021-02-05,Newton,44.0,Hispanic/Latin/Mexican,Male,638.14
2.0,0,2021-07-05,Harbor,45.0,Black,Female,855.17
0.0,4,2022-01-30,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
0.0,4,2022-10-01,Pacific,39.5674100496031,Unknown,Unknown,551.25
1.0,3,2021-04-15,Topanga,55.0,White,Male,1203.31
0.0,4,2020-03-29,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
0.0,4,2020-12-12,Hollywood,39.5674100496031,Unknown,Unknown,578.81
2.0,0,2020-07-15,Southeast,20.0,Black,Female,703.55
1.0,3,2020-09-19,Pacific,28.0,White,Male,551.25
0.0,4,2021-07-19,Southwest,39.5674100496031,Unknown,Unknown,607.75
2.0,2,2020-11-19,West Valley,52.0,Other,Female,814.45
1.0,3,2020-08-31,Pacific,33.0,White,Male,551.25
1.0,3,2020-04-12,Central,39.5674100496031,White,Male,525.0
2.0,0,2022-06-15,Topanga,36.0,Black,Female,1203.31
0.0,4,2021-05-07,Southwest,39.5674100496031,Unknown,Unknown,607.75
0.0,4,2022-10-05,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
0.0,4,2020-07-14,77th Street,16.0,Unknown,Unknown,500.0
2.0,2,2020-07-01,Rampart,21.0,Other,Female,775.66
1.0,1,2022-08-29,77th Street,42.0,Hispanic/Latin/Mexican,Male,500.0
1.0,0,2020-04-30,Hollywood,45.0,Black,Male,578.81
1.0,0,2021-05-01,Hollywood,58.0,Black,Male,578.81
1.0,1,2021-10-01,Hollywood,35.0,Hispanic/Latin/Mexican,Male,578.81
1.0,3,2022-01-20,Northeast,41.0,White,Male,989.97
1.0,1,2022-06-03,77th Street,31.0,Hispanic/Latin/Mexican,Male,500.0
2.0,3,2020-03-27,West LA,24.0,White,Female,1039.46
2.0,3,2021-08-28,Hollywood,32.0,White,Female,578.81
1.0,4,2021-07-09,Hollenbeck,41.0,Unknown,Male,1263.48
2.0,2,2020-12-02,Hollenbeck,76.0,Other,Female,1263.48
1.0,0,2020-12-11,Wilshire,61.0,Black,Male,738.73
0.0,4,2022-04-12,Newton,39.5674100496031,Unknown,Unknown,638.14
0.0,4,2022-10-26,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2022-09-29,Topanga,39.5674100496031,Unknown,Unknown,1203.31
1.0,3,2020-03-09,Rampart,39.5674100496031,White,Male,775.66
1.0,1,2021-11-06,Harbor,15.0,Hispanic/Latin/Mexican,Male,855.17
1.0,1,2021-03-06,77th Street,27.0,Hispanic/Latin/Mexican,Male,500.0
1.0,3,2021-10-22,77th Street,57.0,White,Male,500.0
1.0,3,2021-01-28,Hollywood,26.0,White,Male,578.81
2.0,1,2022-01-25,Foothill,67.0,Hispanic/Latin/Mexican,Female,1326.65
2.0,0,2022-03-07,77th Street,30.0,Black,Female,500.0
0.0,4,2022-04-15,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2021-07-05,N Hollywood,18.0,Hispanic/Latin/Mexican,Female,670.05
1.0,3,2022-12-07,Harbor,53.0,White,Male,855.17
0.0,4,2020-05-15,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,1,2020-11-14,Southwest,19.0,Hispanic/Latin/Mexican,Female,607.75
2.0,1,2022-10-05,Olympic,29.0,Hispanic/Latin/Mexican,Female,897.93
1.0,2,2021-10-22,Northeast,22.0,Other,Male,989.97
0.0,4,2020-05-06,Olympic,39.5674100496031,Unknown,Unknown,897.93
2.0,3,2021-10-24,West LA,39.0,White,Female,1039.46
1.0,3,2020-07-13,Pacific,29.0,White,Male,551.25
1.0,2,2020-05-07,West Valley,72.0,Other,Male,814.45
2.0,1,2021-07-02,West Valley,53.0,Hispanic/Latin/Mexican,Female,814.45
0.0,4,2021-02-11,Pacific,39.5674100496031,Unknown,Unknown,551.25
1.0,0,2020-10-16,Southwest,22.0,Black,Male,607.75
2.0,3,2020-12-14,Hollywood,46.0,White,Female,578.81
1.0,0,2022-06-20,Southwest,21.0,Black,Male,607.75
2.0,1,2021-06-13,Topanga,39.0,Hispanic/Latin/Mexican,Female,1203.31
2.0,3,2022-05-20,Van Nuys,28.0,White,Female,942.82
0.0,4,2022-10-24,Topanga,39.5674100496031,Unknown,Unknown,1203.31
0.0,4,2022-01-03,Pacific,39.5674100496031,Unknown,Unknown,551.25
1.0,1,2022-03-14,Northeast,39.5674100496031,Hispanic/Latin/Mexican,Male,989.97
0.0,4,2020-03-11,Northeast,39.5674100496031,Unknown,Unknown,989.97
1.0,4,2022-08-08,Topanga,35.0,Unknown,Male,1203.31
1.0,0,2022-06-30,Harbor,35.0,Black,Male,855.17
2.0,1,2022-11-17,Devonshire,33.0,Hispanic/Latin/Mexican,Female,1146.01
0.0,4,2020-03-10,Northeast,39.5674100496031,Unknown,Unknown,989.97
2.0,2,2021-03-20,Foothill,58.0,Other,Female,1326.65
0.0,4,2021-06-11,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,3,2022-04-16,Hollywood,39.0,White,Male,578.81
2.0,1,2022-04-03,Southeast,27.0,Hispanic/Latin/Mexican,Female,703.55
2.0,3,2022-01-05,Pacific,11.0,White,Female,551.25
2.0,1,2021-11-30,Harbor,12.0,Hispanic/Latin/Mexican,Female,855.17
1.0,3,2022-04-29,West Valley,39.5674100496031,White,Male,814.45
2.0,1,2021-06-29,Newton,26.0,Hispanic/Latin/Mexican,Female,638.14
2.0,3,2020-08-11,Wilshire,28.0,White,Female,738.73
2.0,1,2022-04-24,Harbor,36.0,Hispanic/Latin/Mexican,Female,855.17
1.0,3,2021-10-26,Central,52.0,White,Male,525.0
1.0,1,2022-02-15,Southwest,52.0,Hispanic/Latin/Mexican,Male,607.75
2.0,3,2022-06-25,Olympic,24.0,White,Female,897.93
2.0,1,2022-12-03,Hollywood,26.0,Hispanic/Latin/Mexican,Female,578.81
1.0,1,2021-05-18,Van Nuys,30.0,Hispanic/Latin/Mexican,Male,942.82
1.0,0,2022-07-28,Southwest,33.0,Black,Male,607.75
0.0,4,2022-04-10,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,1,2021-06-14,Topanga,66.0,Hispanic/Latin/Mexican,Female,1203.31
1.0,1,2022-05-29,Topanga,18.0,Hispanic/Latin/Mexican,Male,1203.31
2.0,1,2021-03-08,N Hollywood,48.0,Hispanic/Latin/Mexican,Female,670.05
0.0,4,2022-12-30,Mission,39.5674100496031,Unknown,Unknown,1091.44
0.0,4,2020-12-05,Topanga,39.5674100496031,Unknown,Unknown,1203.31
2.0,1,2020-12-06,Mission,29.0,Hispanic/Latin/Mexican,Female,1091.44
1.0,0,2022-01-23,Northeast,33.0,Black,Male,989.97
2.0,1,2022-09-14,Mission,54.0,Hispanic/Latin/Mexican,Female,1091.44
2.0,0,2021-11-24,West Valley,34.0,Black,Female,814.45
2.0,0,2022-09-11,Southeast,36.0,Black,Female,703.55
2.0,1,2022-11-16,Foothill,38.0,Hispanic/Latin/Mexican,Female,1326.65
2.0,1,2021-11-04,Olympic,20.0,Hispanic/Latin/Mexican,Female,897.93
1.0,3,2020-02-26,Topanga,61.0,White,Male,1203.31
2.0,3,2021-07-19,West LA,30.0,White,Female,1039.46
1.0,3,2021-05-19,Southeast,52.0,White,Male,703.55
1.0,4,2022-01-09,Pacific,40.0,Unknown,Male,551.25
2.0,1,2022-10-10,Southwest,25.0,Hispanic/Latin/Mexican,Female,607.75
1.0,0,2022-06-23,77th Street,60.0,Black,Male,500.0
2.0,3,2022-04-18,Wilshire,39.0,White,Female,738.73
0.0,4,2021-07-20,Olympic,39.5674100496031,Unknown,Unknown,897.93
2.0,3,2021-03-25,Wilshire,37.0,White,Female,738.73
0.0,4,2021-03-20,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2020-08-23,Wilshire,30.0,Hispanic/Latin/Mexican,Female,738.73
1.0,1,2020-03-21,Harbor,31.0,Hispanic/Latin/Mexican,Male,855.17
1.0,1,2022-04-16,Olympic,23.0,Hispanic/Latin/Mexican,Male,897.93
1.0,1,2021-05-23,Van Nuys,25.0,Hispanic/Latin/Mexican,Male,942.82
1.0,1,2020-05-26,Van Nuys,28.0,Hispanic/Latin/Mexican,Male,942.82
2.0,0,2022-11-28,Southeast,33.0,Black,Female,703.55
1.0,0,2022-12-27,Southwest,25.0,Black,Male,607.75
2.0,1,2022-03-17,Hollenbeck,51.0,Hispanic/Latin/Mexican,Female,1263.48
1.0,2,2021-12-29,Devonshire,30.0,Other,Male,1146.01
2.0,0,2020-08-17,77th Street,28.0,Black,Female,500.0
2.0,0,2022-11-23,Southeast,59.0,Black,Female,703.55
1.0,0,2020-12-21,Hollywood,30.0,Black,Male,578.81
1.0,0,2022-09-14,Central,59.0,Black,Male,525.0
1.0,3,2021-03-28,Pacific,24.0,White,Male,551.25
1.0,1,2022-11-14,Central,40.0,Hispanic/Latin/Mexican,Male,525.0
1.0,3,2021-11-07,Topanga,39.5674100496031,White,Male,1203.31
1.0,2,2022-09-28,Topanga,46.0,Other,Male,1203.31
1.0,3,2022-10-14,Hollywood,71.0,White,Male,578.81
1.0,0,2020-07-02,Newton,39.5674100496031,Black,Male,638.14
2.0,1,2021-02-10,Southwest,37.0,Hispanic/Latin/Mexican,Female,607.75
1.0,3,2022-06-01,Rampart,48.0,White,Male,775.66
2.0,0,2020-06-17,Southeast,58.0,Black,Female,703.55
0.0,4,2021-11-10,West Valley,39.5674100496031,Unknown,Unknown,814.45
1.0,1,2022-03-04,Mission,33.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,1,2021-07-26,N Hollywood,66.0,Hispanic/Latin/Mexican,Female,670.05
1.0,1,2020-02-08,Foothill,51.0,Hispanic/Latin/Mexican,Male,1326.65
2.0,3,2020-01-25,Harbor,38.0,White,Female,855.17
1.0,3,2022-03-31,Harbor,37.0,White,Male,855.17
2.0,1,2022-09-27,Pacific,44.0,Hispanic/Latin/Mexican,Female,551.25
1.0,1,2022-08-30,Devonshire,24.0,Hispanic/Latin/Mexican,Male,1146.01
2.0,2,2022-10-08,Hollywood,62.0,Other,Female,578.81
1.0,1,2020-03-05,Foothill,29.0,Hispanic/Latin/Mexican,Male,1326.65
1.0,3,2022-09-14,Central,32.0,White,Male,525.0
0.0,4,2020-08-07,Foothill,39.5674100496031,Unknown,Unknown,1326.65
1.0,0,2021-05-23,Pacific,70.0,Black,Male,551.25
1.0,1,2021-12-19,Topanga,50.0,Hispanic/Latin/Mexican,Male,1203.31
2.0,3,2021-11-22,Foothill,49.0,White,Female,1326.65
2.0,0,2020-03-31,West Valley,38.0,Black,Female,814.45
0.0,4,2021-08-05,77th Street,20.0,Unknown,Unknown,500.0
1.0,0,2022-07-08,Pacific,68.0,Black,Male,551.25
1.0,2,2021-11-12,Foothill,47.0,Other,Male,1326.65
1.0,1,2021-01-14,Newton,26.0,Hispanic/Latin/Mexican,Male,638.14
0.0,4,2022-11-29,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,4,2020-07-07,Topanga,35.0,Unknown,Male,1203.31
0.0,4,2021-12-29,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
1.0,2,2021-11-16,Hollywood,36.0,Other,Male,578.81
1.0,1,2020-05-21,Hollenbeck,33.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,0,2021-11-09,Newton,53.0,Black,Female,638.14
0.0,4,2021-05-24,Northeast,39.5674100496031,Unknown,Unknown,989.97
